2.654291786363671690e-10 0.000000000000000000e+00
6.654291839769399530e-10 0.000000000000000000e+00
1.065429189317512737e-09 0.000000000000000000e+00
1.465429194658085521e-09 0.000000000000000000e+00
1.865429199998658305e-09 0.000000000000000000e+00
2.265429205339231089e-09 0.000000000000000000e+00
2.665429210679803873e-09 0.000000000000000000e+00
3.065429216020376657e-09 0.000000000000000000e+00
3.465429221360949855e-09 0.000000000000000000e+00
3.865429226701522225e-09 0.000000000000000000e+00
4.265429232042095009e-09 0.000000000000000000e+00
4.665429237382667793e-09 0.000000000000000000e+00
5.065429242723240577e-09 0.000000000000000000e+00
5.465429248063813361e-09 0.000000000000000000e+00
5.865429253404386145e-09 0.000000000000000000e+00
6.265429258744958929e-09 0.000000000000000000e+00
6.665429264085532540e-09 0.000000000000000000e+00
7.065429269426105324e-09 0.000000000000000000e+00
7.465429274766677281e-09 0.000000000000000000e+00
7.865429280107250065e-09 0.000000000000000000e+00
8.265429285447822849e-09 0.000000000000000000e+00
8.665429290788395633e-09 0.000000000000000000e+00
9.065429296128968417e-09 0.000000000000000000e+00
9.465429301469541201e-09 0.000000000000000000e+00
9.865429306810113985e-09 0.000000000000000000e+00
1.026542931215068677e-08 0.000000000000000000e+00
1.066542931749125955e-08 0.000000000000000000e+00
1.106542932283183234e-08 0.000000000000000000e+00
1.146542932817240512e-08 0.000000000000000000e+00
1.186542933351297791e-08 0.000000000000000000e+00
1.226542933885355069e-08 0.000000000000000000e+00
1.266542934419412347e-08 0.000000000000000000e+00
1.306542934953469626e-08 0.000000000000000000e+00
1.346542935487527070e-08 0.000000000000000000e+00
1.386542936021584348e-08 0.000000000000000000e+00
1.426542936555641626e-08 0.000000000000000000e+00
1.466542937089698905e-08 0.000000000000000000e+00
1.506542937623756018e-08 0.000000000000000000e+00
1.546542938157813296e-08 0.000000000000000000e+00
1.586542938691870575e-08 0.000000000000000000e+00
1.626542939225927853e-08 0.000000000000000000e+00
1.666542939759985131e-08 0.000000000000000000e+00
1.706542940294042410e-08 0.000000000000000000e+00
1.746542940828099688e-08 0.000000000000000000e+00
1.786542941362156967e-08 0.000000000000000000e+00
1.826542941896214245e-08 1.123598149617424796e-01
1.866542942430271523e-08 5.961455094271006505e-01
1.906542942964328802e-08 1.948984820898787440e+00
1.946542943498386080e-08 4.809053810840659970e+00
1.986542944032443359e-08 1.080190108365681212e+01
2.026542944566500637e-08 2.250192264410374321e+01
2.066542945100557915e-08 4.496379169718510127e+01
2.106542945634615194e-08 8.506453957347068240e+01
2.146542946168672472e-08 1.496535281376066564e+02
2.186542946702729751e-08 2.406005792695054311e+02
2.226542947236787029e-08 3.537190608008718300e+02
2.266542947770844307e-08 4.875682984358532508e+02
2.306542948304901586e-08 6.422542815418676128e+02
2.346542948838958864e-08 8.104157676930516345e+02
2.386542949373016143e-08 9.780852376831722950e+02
2.426542949907073421e-08 1.137099721543391979e+03
2.466542950441130699e-08 1.287366267682970829e+03
2.506542950975187978e-08 1.429795285885229077e+03
2.546542951509245256e-08 1.559113665670261071e+03
2.586542952043302535e-08 1.672440680631608529e+03
2.626542952577359813e-08 1.769841712618928568e+03
2.666542953111417422e-08 1.850939243900556903e+03
2.706542953645474701e-08 1.920982372965402192e+03
2.746542954179531979e-08 1.978491088668713019e+03
2.786542954713589257e-08 2.023977125541755640e+03
2.826542955247646536e-08 2.060585770972803857e+03
2.866542955781703814e-08 2.086868623387120351e+03
2.906542956315761093e-08 2.105448604630984846e+03
2.946542956849818371e-08 2.116677857933192172e+03
2.986542957383875319e-08 2.124026402163095554e+03
3.026542957917932597e-08 2.129506084414448651e+03
3.066542958451989875e-08 2.130813126630923307e+03
3.106542958986047154e-08 2.131261783633827690e+03
3.146542959520104432e-08 2.134013854222249392e+03
3.186542960054161711e-08 2.140847245229094369e+03
3.226542960588218989e-08 2.149391666740942583e+03
3.266542961122276267e-08 2.157732907903072373e+03
3.306542961656333546e-08 2.169395369984371882e+03
3.346542962190390824e-08 2.188976228257986804e+03
3.386542962724448103e-08 2.216622498156704751e+03
3.426542963258505381e-08 2.251032115604102728e+03
3.466542963792562659e-08 2.290506978198533488e+03
3.506542964326619938e-08 2.334808095914772821e+03
3.546542964860677216e-08 2.386510185889979766e+03
3.586542965394734495e-08 2.444588892556836981e+03
3.626542965928791773e-08 2.507618385599287649e+03
3.666542966462849051e-08 2.576091893604105735e+03
3.706542966996906330e-08 2.647680956294878797e+03
3.746542967530963608e-08 2.722406089576678824e+03
3.786542968065020887e-08 2.798794886846636473e+03
3.826542968599078165e-08 2.875472434235279707e+03
3.866542969133135443e-08 2.951389367892199971e+03
3.906542969667192722e-08 3.025202370090494696e+03
3.946542970201250000e-08 3.096672979121650314e+03
3.986542970735307279e-08 3.166054551095927309e+03
4.026542971269364557e-08 3.232826723553701868e+03
4.066542971803421835e-08 3.295676628881359647e+03
4.106542972337479114e-08 3.354027404450643644e+03
4.146542972871536392e-08 3.407860160022382388e+03
4.186542973405593671e-08 3.457915076924180994e+03
4.226542973939650949e-08 3.504504958482763868e+03
4.266542974473708227e-08 3.547339984861022913e+03
4.306542975007765506e-08 3.586269396508148020e+03
4.346542975541822784e-08 3.620504132662855227e+03
4.386542976075880063e-08 3.651425125739302075e+03
4.426542976609937341e-08 3.679883213446477839e+03
4.466542977143994619e-08 3.704724077311265773e+03
4.506542977678051898e-08 3.726036454977411722e+03
4.546542978212109176e-08 3.744230268529730893e+03
4.586542978746166455e-08 3.759889938837782665e+03
4.626542979280223733e-08 3.773779903444678439e+03
4.666542979814281011e-08 3.785619051007639882e+03
4.706542980348338290e-08 3.795981359482017979e+03
4.746542980882395568e-08 3.804526174009131410e+03
4.786542981416452847e-08 3.811546705733229373e+03
4.826542981950510125e-08 3.817189174418899711e+03
4.866542982484567403e-08 3.821774086729484225e+03
4.906542983018624682e-08 3.825423639925419138e+03
4.946542983552681960e-08 3.828566198904490193e+03
4.986542984086739239e-08 3.832653512678151856e+03
5.026542984620796517e-08 3.838228114075127451e+03
5.066542985154853795e-08 3.845439142328032176e+03
5.106542985688911074e-08 3.853584046547493472e+03
5.146542986222968352e-08 3.861958009685376510e+03
5.186542986757025631e-08 3.870798051369765744e+03
5.226542987291082909e-08 3.880439566008034490e+03
5.266542987825140187e-08 3.890716635302590021e+03
5.306542988359197466e-08 3.901896856230595404e+03
5.346542988893255406e-08 3.913169855666561034e+03
5.386542989427312684e-08 3.924053043152542614e+03
5.426542989961369963e-08 3.934148505087669037e+03
5.466542990495427241e-08 3.943553435041091234e+03
5.506542991029484520e-08 3.952838430451207842e+03
5.546542991563541798e-08 3.961493497765322900e+03
5.586542992097599076e-08 3.969004438918589585e+03
5.626542992631656355e-08 3.975918307721490692e+03
5.666542993165713633e-08 3.982480825308613021e+03
5.706542993699770912e-08 3.988594189001060386e+03
5.746542994233828190e-08 3.993118040289529290e+03
5.786542994767885468e-08 3.996176569963122347e+03
5.826542995301942747e-08 3.999104782175229957e+03
5.866542995836000025e-08 4.002537557031613233e+03
5.906542996370057304e-08 4.005888111914419824e+03
5.946542996904114582e-08 4.009197374354824660e+03
5.986542997438171199e-08 4.013073571057737354e+03
6.026542997972228477e-08 4.017653252417352178e+03
6.066542998506285755e-08 4.022931644133636837e+03
6.106542999040343034e-08 4.029053612550107573e+03
6.146542999574400312e-08 4.036293864985767868e+03
6.186543000108457591e-08 4.044372170548867416e+03
6.226543000642514869e-08 4.053025152902989703e+03
6.266543001176572147e-08 4.062329578806751215e+03
6.306543001710629426e-08 4.072430718560747664e+03
6.346543002244686704e-08 4.083362253608268020e+03
6.386543002778743983e-08 4.094994666064254943e+03
6.426543003312801261e-08 4.106956442420122585e+03
6.466543003846858539e-08 4.118992105862856988e+03
6.506543004380915818e-08 4.130978742966215577e+03
6.546543004914973096e-08 4.142533250084436077e+03
6.586543005449030375e-08 4.153399151399615221e+03
6.626543005983087653e-08 4.163559407154669316e+03
6.666543006517144931e-08 4.172808043253633514e+03
6.706543007051202210e-08 4.181018997447868969e+03
6.746543007585259488e-08 4.187159802922581548e+03
6.786543008119316767e-08 4.190690492788844494e+03
6.826543008653374045e-08 4.191591202087875899e+03
6.866543009187431323e-08 4.189787607431601828e+03
6.906543009721488602e-08 4.186054342490760064e+03
6.946543010255545880e-08 4.180641716735033697e+03
6.986543010789603159e-08 4.173076939112349464e+03
7.026543011323660437e-08 4.163084669079325067e+03
7.066543011857717715e-08 4.150242672971480715e+03
7.106543012391774994e-08 4.135751179924095595e+03
7.146543012925832272e-08 4.119366695657253331e+03
7.186543013459889551e-08 4.101495657528116681e+03
7.226543013993946829e-08 4.082635959901319893e+03
7.266543014528004107e-08 4.062616752165444723e+03
7.306543015062061386e-08 4.041592080698972495e+03
7.346543015596118664e-08 4.019337047907508349e+03
7.386543016130175943e-08 3.995882629032523710e+03
7.426543016664233221e-08 3.971522419681280098e+03
7.466543017198290499e-08 3.946383919410139697e+03
7.506543017732347778e-08 3.921382400480770229e+03
7.546543018266405056e-08 3.896298222808783066e+03
7.586543018800462335e-08 3.871174595262677485e+03
7.626543019334519613e-08 3.846039996273088036e+03
7.666543019868576891e-08 3.821132219942119264e+03
7.706543020402634170e-08 3.796726769169340059e+03
7.746543020936691448e-08 3.773263752093317635e+03
7.786543021470748727e-08 3.751260872512164042e+03
7.826543022004806005e-08 3.730546207065307044e+03
7.866543022538863283e-08 3.711232707032528197e+03
7.906543023072920562e-08 3.692872973250738596e+03
7.946543023606977840e-08 3.676044210565537014e+03
7.986543024141035119e-08 3.660706265563432225e+03
8.026543024675092397e-08 3.646190314719176513e+03
8.066543025209149675e-08 3.632313999116317063e+03
8.106543025743206954e-08 3.618754713815621926e+03
8.146543026277264232e-08 3.605399243950379969e+03
8.186543026811321511e-08 3.592060753162242236e+03
8.226543027345378789e-08 3.578597233922887426e+03
8.266543027879436067e-08 3.565061799100979442e+03
8.306543028413493346e-08 3.551743431747212981e+03
8.346543028947550624e-08 3.537953410692426587e+03
8.386543029481607903e-08 3.523286562457398759e+03
8.426543030015665181e-08 3.507346881079292416e+03
8.466543030549722459e-08 3.490075006671147094e+03
8.506543031083779738e-08 3.472321782592350701e+03
8.546543031617837016e-08 3.454195890971949211e+03
8.586543032151894295e-08 3.435345388165404529e+03
8.626543032685951573e-08 3.415634166456327421e+03
8.666543033220008851e-08 3.394550535052223040e+03
8.706543033754066130e-08 3.372145287756036851e+03
8.746543034288123408e-08 3.348525470576364114e+03
8.786543034822180687e-08 3.323840066767167173e+03
8.826543035356237965e-08 3.298231121900497783e+03
8.866543035890295243e-08 3.271434640885204317e+03
8.906543036424352522e-08 3.244200035994170776e+03
8.946543036958409800e-08 3.216123991134837979e+03
8.986543037492467079e-08 3.186558251057358120e+03
9.026543038026524357e-08 3.155758495043580297e+03
9.066543038560581635e-08 3.124488461130496489e+03
9.106543039094638914e-08 3.093069881838915535e+03
9.146543039628696192e-08 3.061495448281339122e+03
9.186543040162753471e-08 3.029951555711676974e+03
9.226543040696810749e-08 2.997682240113311309e+03
9.266543041230868027e-08 2.964142718857790896e+03
9.306543041764925306e-08 2.929423941696381917e+03
9.346543042298982584e-08 2.893508259076508239e+03
9.386543042833039863e-08 2.857077540947424950e+03
9.426543043367097141e-08 2.819972267789618854e+03
9.466543043901154419e-08 2.781740348607530450e+03
9.506543044435211698e-08 2.742635939049392164e+03
9.546543044969268976e-08 2.702278167058275358e+03
9.586543045503326255e-08 2.661120236403639410e+03
9.626543046037383533e-08 2.619250048742672789e+03
9.666543046571440811e-08 2.577391581730059897e+03
9.706543047105498090e-08 2.535901906793762009e+03
9.746543047639555368e-08 2.495041624182632859e+03
9.786543048173612647e-08 2.454545934493110508e+03
9.826543048707669925e-08 2.414015666235125082e+03
9.866543049241727203e-08 2.374191979128876483e+03
9.906543049775784482e-08 2.335125876842443176e+03
9.946543050309841760e-08 2.297126065151470812e+03
9.986543050843899039e-08 2.260167469209967749e+03
1.002654305137795632e-07 2.223739289122717764e+03
1.006654305191201360e-07 2.187280400453290440e+03
1.010654305244607087e-07 2.150717122903778090e+03
1.014654305298012815e-07 2.114527651583902298e+03
1.018654305351418543e-07 2.079578091539002799e+03
1.022654305404824271e-07 2.045739598150941902e+03
1.026654305458229999e-07 2.012877452572606444e+03
1.030654305511635727e-07 1.980485001332496950e+03
1.034654305565041454e-07 1.948712345054663501e+03
1.038654305618447182e-07 1.917737990766809389e+03
1.042654305671852910e-07 1.887627016267618956e+03
1.046654305725258638e-07 1.858746130616493474e+03
1.050654305778664366e-07 1.830946895898104003e+03
1.054654305832070094e-07 1.803000373172053060e+03
1.058654305885475821e-07 1.774740825571947653e+03
1.062654305938881682e-07 1.745526943423240027e+03
1.066654305992287409e-07 1.714820443406518280e+03
1.070654306045693137e-07 1.682887534592529391e+03
1.074654306099098865e-07 1.649955287932960118e+03
1.078654306152504593e-07 1.616519079641771441e+03
1.082654306205910321e-07 1.582033709252498738e+03
1.086654306259316049e-07 1.545484725099261368e+03
1.090654306312721777e-07 1.506906772653113421e+03
1.094654306366127504e-07 1.465938002978220084e+03
1.098654306419533232e-07 1.422606570752645666e+03
1.102654306472938960e-07 1.377089487455819608e+03
1.106654306526344688e-07 1.329663438920393219e+03
1.110654306579750416e-07 1.280153722059623760e+03
1.114654306633156144e-07 1.227232912370111990e+03
1.118654306686561871e-07 1.170813538221516183e+03
1.122654306739967599e-07 1.110842568252114006e+03
1.126654306793373327e-07 1.047206655543890292e+03
1.130654306846779055e-07 9.805666287023469749e+02
1.134654306900184783e-07 9.109355037415805327e+02
1.138654306953590511e-07 8.387133016781177730e+02
1.142654307006996238e-07 7.640687152183924127e+02
1.146654307060401966e-07 6.875488533279216199e+02
1.150654307113807694e-07 6.109166052670408362e+02
1.154654307167213422e-07 5.352621102416638905e+02
