2.654294456649990000E-10 2.250192264410370000E+01
6.654294510054990000E-10 4.496379169718510000E+01
1.065429456346100000E-09 8.506453957347060000E+01
1.465429461686700000E-09 1.496535281376060000E+02
1.865429467027200000E-09 2.406005792695050000E+02
2.265429472367800000E-09 3.537190608008710000E+02
2.665429477708400000E-09 4.875682984358530000E+02
3.065429483049000000E-09 6.422542815418670000E+02
3.465429488389500000E-09 8.104157676930510000E+02
3.865429493730100000E-09 9.780852376831720000E+02
4.265429499070700000E-09 1.137099721543390000E+03
4.665429504411300000E-09 1.287366267682970000E+03
5.065429509751800000E-09 1.429795285885220000E+03
5.465429515092400000E-09 1.559113665670260000E+03
5.865429520433000000E-09 1.672440680631600000E+03
6.265429525773500000E-09 1.769841712618920000E+03
6.665429531114100000E-09 1.850939243900550000E+03
7.065429536454700000E-09 1.920982372965400000E+03
7.465429541795300000E-09 1.978491088668710000E+03
7.865429547135800000E-09 2.023977125541750000E+03
8.265429552476400000E-09 2.060585770972800000E+03
8.665429557817000000E-09 2.086868623387120000E+03
9.065429563157600000E-09 2.105448604630980000E+03
9.465429568498100000E-09 2.116677857933190000E+03
9.865429573838700000E-09 2.124026402163090000E+03
1.026542957917930000E-08 2.129506084414440000E+03
1.066542958451980000E-08 2.130813126630920000E+03
1.106542958986040000E-08 2.131261783633820000E+03
1.146542959520100000E-08 2.134013854222240000E+03
1.186542960054160000E-08 2.140847245229090000E+03
1.226542960588210000E-08 2.149391666740940000E+03
1.266542961122270000E-08 2.157732907903070000E+03
1.306542961656330000E-08 2.169395369984370000E+03
1.346542962190390000E-08 2.188976228257980000E+03
1.386542962724440000E-08 2.216622498156700000E+03
1.426542963258500000E-08 2.251032115604100000E+03
1.466542963792560000E-08 2.290506978198530000E+03
1.506542964326610000E-08 2.334808095914770000E+03
1.546542964860670000E-08 2.386510185889970000E+03
1.586542965394730000E-08 2.444588892556830000E+03
1.626542965928790000E-08 2.507618385599280000E+03
1.666542966462840000E-08 2.576091893604100000E+03
1.706542966996900000E-08 2.647680956294870000E+03
1.746542967530960000E-08 2.722406089576670000E+03
1.786542968065020000E-08 2.798794886846630000E+03
1.826542968599070000E-08 2.875472434235270000E+03
1.866542969133130000E-08 2.951389367892190000E+03
1.906542969667190000E-08 3.025202370090490000E+03
1.946542970201250000E-08 3.096672979121650000E+03
